E	108	pr_merged	2026-08-18T09:00:00Z
E	108	issue_closed	2026-08-18T09:00:00Z	COMPLETED
E	109	issue_created	2026-08-11T09:00:00Z
E	109	item_added	2026-08-11T09:00:00Z
E	109	first_commit	2026-08-14T09:00:00Z
E	109	pr_created	2026-08-16T09:00:00Z
E	109	pr_merged	2026-08-19T09:00:00Z
E	109	issue_closed	2026-08-19T09:00:00Z	COMPLETED
E	110	issue_created	2026-08-12T09:00:00Z
E	110	item_added	2026-08-12T09:00:00Z
E	110	first_commit	2026-08-15T09:00:00Z
E	110	pr_created	2026-08-18T09:00:00Z
E	110	pr_merged	2026-08-21T09:00:00Z
E	110	issue_closed	2026-08-21T09:00:00Z	COMPLETED
E	111	issue_created	2026-08-20T09:00:00Z
E	111	item_added	2026-08-20T09:00:00Z
E	112	issue_created	2026-08-10T09:00:00Z
E	112	item_added	2026-08-10T09:00:00Z
E	112	first_commit	2026-08-11T09:00:00Z
E	113	issue_created	2026-08-12T09:00:00Z
E	113	item_added	2026-08-12T09:00:00Z
E	114	issue_created	2026-08-22T09:00:00Z
E	114	item_added	2026-08-22T09:00:00Z
E	114	pr_created	2026-08-23T09:00:00Z
E	114	pr_merged	2026-08-24T09:00:00Z
E	114	issue_closed	2026-08-24T09:00:00Z	COMPLETED
P	201	101	MERGED	fix/101-resize-reflow	SUCCESS	https://github.com/example/repo/pull/201	Keep the last column across a reflow resize
P	202	102	MERGED	fix/102-csi-reject	SUCCESS	https://github.com/example/repo/pull/202	Reject the malformed CSI sequence
P	203	103	MERGED	fix/103-emoji-fallback	SUCCESS	https://github.com/example/repo/pull/203	Prefer a colour face for emoji fallback
P	206	106	MERGED	revert/106-selection	SUCCESS	https://github.com/example/repo/pull/206	Revert "Clear selection on screen clear"
P	208	108	MERGED	fix/108-truecolour	FAILURE	https://github.com/example/repo/pull/208	Parse SGR 38:2 as truecolour
P	209	109	MERGED	fix/109-pty-fd	SUCCESS	https://github.com/example/repo/pull/209	Close the pty fd when a session detaches
P	210	110	MERGED	fix/110-mouse-altscreen	ABSENT	https://github.com/example/repo/pull/210	Keep mouse reporting across an alt-screen switch
P	214	114	MERGED	fix/114-config-reload	SUCCESS	https://github.com/example/repo/pull/214	Fail a reload that would drop unreloadable fields
P	205	105	OPEN	fix/105-wide-glyph	PENDING	https://github.com/example/repo/pull/205	Wrap a wide glyph at the margin correctly
